img,name,processor,cores,ram,storage,graphics_card,screen_size,os,warranty,rating,score,price,threads,disk_type,screen_size,screen_pixels,has_touchScreen
https://cdn1.smartprix.com/rx-iPEN3OwTA-w280-h280/hp-pavilion-aero-13.webp,HP Pavilion Aero 13-bg0017AU Laptop,8th Gen AMD Ryzen 7 8840U,Octa Core,16 GB LPDDR5x RAM,512 GB  ,AMD Radeon AMD,"13.3 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.6,56,76990, 16 Threads,SSD,13.3 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-i4aIixHlF-w280-h280/lenovo-ideapad-3-14i.webp,Lenovo IdeaPad 3 14IAU7 82RJ00FFIN Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),16 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.1,57,35490, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-in0iYt7IG-w280-h280/lenovo-yoga-air-14s.webp,Lenovo YOGA Air 14s Laptop,Qualcomm Snapdragon X Elite X Elite,,32 GB LPDDR5s RAM,1 TB  ,,"14.5 inches, 1800 x 2920 pixels",Windows 11 OS,1 Year Warranty,4.5,47,114990,,SSD,14.5 inches, 1800 x 2920 pixels,0
https://cdn1.smartprix.com/rx-iRDrpNGDo-w280-h280/hp-pavilion-aero-13.webp,HP Pavilion Aero 13-bg0016AU Laptop,8th Gen AMD Ryzen 5 8640U,Hexa Core,16 GB LPDDR5x RAM,512 GB  ,AMD Radeon AMD,"13.3 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.75,48,77280, 12 Threads,SSD,13.3 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iJrP56MSY-w280-h280/lenovo-loq-15arp9-83.webp,Lenovo LOQ 15ARP9 83JC0046IN Gaming Laptop,7th Gen AMD Ryzen 7 7435HS,Octa Core,24 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.65,72,92490, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ijK2iLw3E-w280-h280/hp-chromebook-14a-nf.webp,HP Chromebook 14a-nf0014tu Laptop,Intel N100 N100,Quad Core,4 GB LPDDR5 RAM,64 GB  ,Intel Integrated UHD,"14 inches, 1366 x 768 pixels, Touch Screen",Chrome OS,1 Year Warranty,4.35,34,29590, 4 Threads,HDD,14 inches, 1366 x 768 pixels,1
https://cdn1.smartprix.com/rx-icegQnkCe-w280-h280/lenovo-yoga-pro-7-14.webp,Lenovo Yoga Pro 7 14IMH9 83E2005EIN Laptop,Intel Core Ultra 7 155H,16 Cores (6P + 8E + 2LP-E),16 GB LPDDR5X RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"14.5 inches, 2880 x 1800 pixels",Windows 11 OS,1 Year Warranty,4.0,68,129900, 22 Threads,SSD,14.5 inches, 2880 x 1800 pixels,0
https://cdn1.smartprix.com/rx-icEfoar5s-w280-h280/gigabyte-g5-mf5-52in.webp,Gigabyte G5 MF5-52IN354SH Laptop,13th Gen Intel Core i5 13500H,12 Cores (4P + 8E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.6,70,74000, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iRHPm5yN9-w280-h280/hp-15s-fy5011tu-lapt.webp,HP 15s-fy5011TU Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),8 GB DDR4 RAM,512 GB  ,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.05,53,34490, 8 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iDm6d6c0B-w280-h280/gigabyte-g6-mf-h2in8.webp,Gigabyte G6 MF-H2IN853SH Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,2 Year Warranty,4.35,65,97149, 16 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iz9KcampG-w280-h280/lenovo-loq-15arp9-83.webp,Lenovo LOQ 15ARP9 83JC0045IN Gaming Laptop,7th Gen AMD Ryzen 7 7435HS,Octa Core,24 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.15,70,80951, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-isEYCXULX-w280-h280/hp-15-fd0123tu-lapto.webp,HP 15-fd0123TU Laptop,Intel Core i3 N305,Octa Core,8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,47,39995, 8 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iDz90OPeX-w280-h280/asus-tuf-gaming-f15.webp,Asus TUF Gaming F15 FX507VU-LP210W Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR4 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.2,69,92990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i7nDRfKv9-w280-h280/lenovo-ideapad-gamin.webp,Lenovo Ideapad Gaming 3 15ARH7 82SB00QKIN Laptop,7th Gen AMD Ryzen 5 7535HS,Hexa Core,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.2,64,70990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ipKE8TXXF-w280-h280/red-magic-titan-16-p.webp,Red Magic Titan 16 Pro Laptop,14th Gen Intel Core i9 14900HX,24 Cores (8P + 16E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.3,77,120999, 32 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iV8Hzq5Zv-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 82RJ00FGIN Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),8 GB DDR4 RAM,512 GB  ,‎Intel UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.4,52,32990, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-icPF8XPJy-w280-h280/msi-crosshair-16-hx.webp,MSI Crosshair 16 HX Monster Hunter Edition D14VFKG-408IN Gaming Laptop,14th Gen Intel Core i7 14700HX,20 Cores (8P + 12E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1440 pixels",Windows 11 OS,2 Year Warranty,4.4,79,167990, 28 Threads,SSD,16 inches, 2560 x 1440 pixels,0
https://cdn1.smartprix.com/rx-ixX0VTeCc-w280-h280/asus-vivobook-s-15-o.webp,Asus Vivobook S 15 OLED 2024 S5506MA-MA951WS Laptop,Intel Core Ultra 9 Series 1 185H,16 Cores (6P + 8E + 2LP-E),16 GB LPDDR5X RAM,1 TB  ,Intel Integrated Arc,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty,4.05,63,119990, 22 Threads,SSD,15.6 inches, 2880 x 1620 pixels,0
https://cdn1.smartprix.com/rx-ieoCrB5TP-w280-h280/asus-vivobook-15-x15.webp,Asus Vivobook 15 X1504VA-NJ540WS Laptop,13th Gen Intel Core i5 1335U,10 Cores (2P + 8E),16 GB DDR4 RAM,512 GB  ,Integrated Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.6,54,47990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ifDjOkWmU-w280-h280/hp-spectre-x360-16-a.webp,HP Spectre x360 16-aa0015TU Laptop,Intel Core Ultra 7 Series 1 155H,16 Cores (6P + 8E + 2LP-E),16 GB LPDDR5x RAM RAM,1 TB  ,Intel Arc Graphics,"16 inches, 2560 x 1600 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.05,74,140900, 22 Threads,SSD,16 inches, 2560 x 1600 pixels,1
https://cdn1.smartprix.com/rx-iLH4fh4Iu-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 83EQ005VIN Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB LPDDR5 RAM,512 GB  ,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,57,47870, 12 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iC0zrxgIN-w280-h280/dell-xps-16-9640-ole.webp,Dell XPS 16 9640 OLED Laptop,Intel Core Ultra 7 Series 1 155H,16 Cores (6P + 8E + 2LP-E),32 GB LPDDR5x RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16.3 inches, 3840 x 2400 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.75,86,385830, 22 Threads,SSD,16.3 inches, 3840 x 2400 pixels,1
https://cdn1.smartprix.com/rx-iKDkEpTsa-w280-h280/msi-modern-15-h-ai-c.webp,MSI Modern 15 H AI C1MG-048IN Laptop,Intel Core Ultra 7 Series 1 155H,16 Cores (6P + 8E + 2LP-E),16 GB DDR5 RAM,512 GB  ,Intel Arc Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.5,59,69990, 22 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iQVAokjBI-w280-h280/msi-thin-15-b13uc-20.webp,MSI Thin 15 B13UC-2019IN Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.05,66,69990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-igjcHmPbp-w280-h280/msi-modern-15-h-ai-c.webp,MSI Modern 15 H AI C1MG-046IN Laptop,Intel Core Ultra 7 Series 1 155H,16 Cores (6P + 8E + 2LP-E),16 GB DDR5 RAM,512 GB  ,Intel Arc Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.35,59,62990, 22 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iXUSWnAWR-w280-h280/msi-cyborg-15-a13vfk.webp,MSI Cyborg 15 A13VFK-1079IN Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.45,70,107490, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iGt0NLxWZ-w280-h280/dell-16-xps-9640-ole.webp,Dell 16 XPS 9640 OLED Laptop,Intel Core Ultra 9 Series 1 185H,16 Cores (6P + 8E + 2LP-E),32 GB LPDDR5x RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16.3 inches, 3840 x 2400 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.0,88,368990, 22 Threads,SSD,16.3 inches, 3840 x 2400 pixels,1
https://cdn1.smartprix.com/rx-iuyE8KL7Z-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 83EM008GIN Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB LPDDR5 RAM,512 GB  ,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.6,56,65000, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iYw7a1pYM-w280-h280/msi-summit-16-ai-evo.webp,MSI Summit 16 AI Evo A1MTG-025IN Laptop,1st Gen Intel Core Ultra 7 Series 1 155H,16 Cores (6P + 8E + 2LP-E),32 GB LPDDR5 RAM,1 TB  ,Intel Arc Graphics,"16 inches, 2560 x 1600 pixels, Touch Screen",Windows 11 OS,2 Year Warranty,4.4,72,114990, 22 Threads,SSD,16 inches, 2560 x 1600 pixels,1
https://cdn1.smartprix.com/rx-ikY1ync4K-w280-h280/gigabyte-aorus-16x-a.webp,Gigabyte Aorus 16X ASG-63USC65SH Gaming Laptop,14th Gen Intel Core i9 14900HX,24 Cores (8P + 16E),32 GB DDR5 RAM,2 TB  ,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty,4.0,87,189990, 32 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iTxdToPjb-w280-h280/msi-modern-14-c12mo.webp,MSI Modern 14 C12MO-1203IN Laptop,12th Gen Intel Core i5 1235U,10 Cores (2P + 8E),16 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.65,59,44990, 12 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iAB4DNuA9-w280-h280/hp-pavilion-plus-14.webp,HP Pavilion Plus 14-ew1082TU Laptop,Intel Core Ultra 5 Series 1 125H,14 Cores (4P + 8E + 2LP-E),16 GB LPDDR5x RAM,512 GB  ,Intel Graphics,"14 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.6,62,72899, 18 Threads,SSD,14 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iuelMHD6g-w280-h280/msi-modern-14-c12mo.webp,MSI Modern 14 C12MO-1202IN Laptop,12th Gen Intel Core i7 1255U,10 Cores (2P + 8E),16 GB DDR4 RAM,512 GB  ,Intel Integrated,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.75,60,44911, 12 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-it0PuIezk-w280-h280/lenovo-ideapad-pro-5.webp,Lenovo IdeaPad Pro 5 83D4002PIN Gaming Laptop,Intel Core Ultra 9 Series 1 185H,16 Cores (6P + 8E + 2LP-E),32 GB LPDDR5X RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"16 inches, 2048 x 1280 pixels",Windows 11 OS,1 Year Warranty,4.0,72,139900, 22 Threads,SSD,16 inches, 2048 x 1280 pixels,0
https://cdn1.smartprix.com/rx-iiFZNMXXX-w280-h280/acer-chromebook-plus.webp,Acer Chromebook Plus 515 CB515-2H ‎NX.KNUSI.002 Laptop,13th Gen Intel Core i3 1315U,Hexa Core (2P + 4E),8 GB RAM,256 GB  ,Intel Integarted Graphics,"15.6 inches, 1920 x 1080 pixels",Chrome OS,1 Year Warranty,4.05,46,29990, 8 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iOMvkJUCZ-w280-h280/hp-omen-16-wd0011tx.webp,HP Omen 16-wd0011tx Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.2,70,96975, 16 Threads,SSD,16.1 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i6DEjtfpN-w280-h280/acer-aspire-3-a324-5.webp,Acer Aspire 3 A324-51 UN.343SI.009 Laptop,12th Gen Intel Core i5 1235U,10 Cores (2P + 8E),8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.15,53,42990, 12 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i0wMXNfJE-w280-h280/msi-titan-18-hx-a14v.webp,MSI Titan 18 HX A14VHG-207IN Gaming Laptop,14th Gen Intel Core i9 14900HX,24 Cores (8P + 16E),64 GB DDR5 RAM,2 TB  ,12 GB NVIDIA GeForce RTX 4080,"18 inches, 3840 x 2400 pixels",Windows 11 OS,2 Year Warranty,4.7,96,329990, 32 Threads,SSD,18 inches, 3840 x 2400 pixels,0
https://cdn1.smartprix.com/rx-iWikheZCJ-w280-h280/msi-raider-18-hx-a14.webp,MSI Raider 18 HX A14VHG-254IN Gaming Laptop,14th Gen Intel Core i9 14900HX,24 Cores (8P + 16E),32 GB DDR5 RAM,2 TB  ,12 GB NVIDIA GeForce RTX 4080,"18 inches, 3840 x 2400 pixels",Windows 11 OS,2 Year Warranty,4.15,92,309990, 32 Threads,SSD,18 inches, 3840 x 2400 pixels,0
https://cdn1.smartprix.com/rx-iItkUunWj-w280-h280/msi-stealth-18-ai-st.webp,MSI Stealth 18 AI Studio A1VIG-022IN Gaming Laptop,Intel Core Ultra 9 Series 1 185H,16 Cores (6P + 8E + 2LP-E),32 GB DDR5 RAM,2 TB  ,16 GB NVIDIA GeForce RTX 4090,"18 inches, 3840 x 2400 pixels",Windows 11 OS,2 Year Warranty,4.45,95,279990, 22 Threads,SSD,18 inches, 3840 x 2400 pixels,0
https://cdn1.smartprix.com/rx-ivsUe0UUZ-w280-h280/asus-tuf-gaming-f17.webp,Asus TUF Gaming F17 FX706HF-NY040W Laptop,11th Gen Intel Core i5 11400H,Hexa Core,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,"17 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.35,61,56990, 12 Threads,SSD,17 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iBuCckD9W-w280-h280/lenovo-loq-15irx9-83.webp,Lenovo LOQ 15IRX9 83DV00LXIN Gaming Laptop,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),24 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.4,72,116491,,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iJF7hQfWQ-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 np750xgk-lg2in Laptop,Intel Core 5 Processor Series 1 120U,10 Cores (2P + 8E),16 GB LPDDR4x RAM,512 GB  ,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,55,63000, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iRUX2x2bZ-w280-h280/asus-rog-zephyrus-g1.webp,Asus ROG Zephyrus G16 GU605MV-CO711WS Gaming Laptop,Intel Core Ultra 7 Series 1 155H,16 Cores (6P + 8E + 2LP-E),16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.35,73,172990, 22 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iLRXQEQIc-w280-h280/asus-rog-zephyrus-g1.webp,Asus ROG Zephyrus G14 GA403UV-QS085WS Gaming Laptop,8th Gen AMD Ryzen 9 8945HS,Octa Core,16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"14 inches, 2880 x 1800 pixels",Windows 11 OS,1 Year Warranty,4.55,75,175000, 16 Threads,SSD,14 inches, 2880 x 1800 pixels,0
https://cdn1.smartprix.com/rx-ieB4kukke-w280-h280/asus-tuf-gaming-a14.webp,Asus TUF Gaming A14 2024 Gaming Laptop,AMD Ryzen 9 AI HX 370,,16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.4,61,177990,,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iv0oRgUsR-w280-h280/acer-aspire-3-a324-5.webp,Acer Aspire 3 A324-51 UN.343SI.006 Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),8 GB DDR4 RAM,256 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.25,50,28990, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ikTN8ABkV-w280-h280/asus-vivobook-15-x15.webp,Asus Vivobook 15 X1504ZA-NJ540WS Laptop,12th Gen Intel Core i5 1235U,10 Cores (2P + 8E),16 GB DDR4 RAM,512 GB  ,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.6,56,44990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i0HpBgXYv-w280-h280/dell-alienware-m16-r.webp,Dell Alienware M16 R1 ANM16I7CDG7001ODB1 Laptop,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.6,75,143990,,SSD,15.6 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iJd2TTEJp-w280-h280/hp-victus-15-fa1351t.webp,HP Victus 15-fa1351TX Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.75,61,60990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iGw6LFibk-w280-h280/dell-vostro-3530-vn3.webp,Dell Vostro 3530 VN3530602PF001ORB1 Laptop,13th Gen Intel Core i5 1334U,10 Cores (2P + 8E),8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,56,52190, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iGw6LFibk-w280-h280/dell-vostro-3530-vn3.webp,Dell Vostro 3530 VN3530KCKC9001ORB1 Laptop,13th Gen Intel Core i5 1334U,10 Cores (2P + 8E),16 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.3,59,52990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iwQwdZA7i-w280-h280/acer-al15g-52-2024-g.webp,Acer ‎AL15G- 52 2024 Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR4 RAM,1 TB  ,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.6,64,58999, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iQM05swvA-w280-h280/hp-14-ew1074tu-lapto.webp,HP 14-ew1074TU Laptop,Intel Core Ultra 5 Series 1 125H,14 Cores (4P + 8E + 2LP-E),16 GB LPDDR5 RAM,512 GB  ,Intel Arc Graphics,"14 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.7,61,66990, 18 Threads,SSD,14 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-ikClD6Ta0-w280-h280/acer-al15g-52-gaming.webp,Acer ‎AL15G- 52 Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR4 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.0,65,68990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iteUtNDjq-w280-h280/asus-expertbook-b1-b.webp,Asus ExpertBook B1 B1402CBA-NK1494WS Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,55,35490, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iRiqE2uM2-w280-h280/asus-expertbook-b1-b.webp,Asus ExpertBook B1 B1502CBA-NJ1090WS Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.25,56,38990, 8 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ihVZDo1T9-w280-h280/asus-vivobook-s-15-o.webp,Asus Vivobook S 15 OLED 2024 S5506MA-MA752WS Laptop,Intel Core Ultra 7 Series 1 155H,16 Cores (6P + 8E + 2LP-E),16 GB LPDDR5X RAM,1 TB  ,Intel Integrated Arc,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty,4.45,61,96990, 22 Threads,SSD,15.6 inches, 2880 x 1620 pixels,0
https://cdn1.smartprix.com/rx-ijv9OB1dn-w280-h280/hp-omnibook-x-14-fe0.webp,HP OmniBook X 14-fe000 AI Laptop,Qualcomm Snapdragon X Elite X1E-78-100,12 Cores,16 GB LPDDR5X RAM,512 GB  ,Qualcomm Adreno GPU,"14 inches, 2240 x 1400 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.0,48,94990,,SSD,14 inches, 2240 x 1400 pixels,1
https://cdn1.smartprix.com/rx-iGXa1xqbZ-w280-h280/msi-modern-15-b12mo.webp,MSI Modern 15 B12MO-815IN Laptop,12th Gen Intel Core i7 1255U,10 Cores (2P + 8E),16 GB DDR4 RAM,1 TB  ,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.7,59,51600, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iGXa1xqbZ-w280-h280/msi-modern-15-b12mo.webp,MSI Modern 15 B12MO-818IN Laptop,12th Gen Intel Core i5 1235U,10 Cores (2P + 8E),8 GB DDR4 RAM,512 GB  ,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.7,53,38990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iTsKgxJFW-w280-h280/msi-modern-15-b13m-8.webp,MSI Modern 15 B13M-883IN Laptop,13th Gen Intel Core i3 1315U,Hexa Core (2P + 4E),8 GB DDR4 RAM,512 GB  ,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,52,33990, 8 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
